album_id,album_date_created,album_date_released,album_favorites,album_listens,album_title,album_tracks,album_type,artist_name
5306,1/21/2010 03:58:40 PM,NA,3,8525,Live at Blip Festival 2009 12/19/2009,7,Live Performance,Bit Shifter
5320,1/21/2010 10:55:59 PM,NA,4,7439,Live @ ISSUE (1/14/2010),3,Album,Noveller
5321,1/22/2010 01:03:48 PM,NA,1,1310,Live on WFMU's Strength Through Failure 1/14/2010,8,Live Performance,Audrey Chen
5322,1/22/2010 03:44:00 PM,NA,11,25447,Revive,13,Album,Steadman
5323,1/22/2010 03:55:28 PM,NA,3,44256,Pleiades EP,14,Album,Kreng
5324,1/22/2010 04:04:14 PM,01-01-2008,3,22603,s/t,32,Album,Black Math
5325,1/22/2010 05:17:33 PM,1/24/2005,2,64907,The Preserving Machine,7,Album,Lanark
5326,1/22/2010 06:10:32 PM,NA,3,2828,Re-Locate EP,4,Album,Mentz
5327,1/22/2010 06:14:46 PM,07-08-2004,0,15421,Ovnis a Mogollon,6,Album,Lanark
5328,1/22/2010 06:29:41 PM,NA,1,15241,Downloadable,22,Album,Remus
5329,1/22/2010 06:57:56 PM,NA,0,2945,Retrovulva 2003,15,NA,DUDU GEVA
5330,1/23/2010 04:59:03 AM,NA,2,7068,Live at My House,8,Album,B-film Ltd
5331,1/23/2010 06:25:53 AM,NA,3,18874,Live at Jetto Festival,11,Album,Daan Hendriks
5332,1/23/2010 07:29:11 AM,12/15/2009,5,32495,Your Rainbow Colour Changer,6,Album,Damscray
5333,1/24/2010 04:54:59 AM,1/23/2010,1,2812,Improvisations For NoSyncopated Guitars,10,Album,Stefano Ferrian
5334,1/24/2010 08:20:38 PM,NA,0,355,"Live on WFMU's My Castle of Quiet, 1.20.2010",2,Album,Explosive Improvised Device
5335,1/25/2010 01:16:25 AM,NA,0,2245,Corpuscle Plus,10,Album,Bradbury
5336,1/25/2010 01:29:12 PM,01-12-2009,0,138,Stationary Drift,4,Album,Mem1
5337,1/25/2010 01:35:21 PM,1/16/2010,0,1839,Live at WFMU on Irene Trudel's Show 1/18/10,5,Live Performance,Afroskull
5338,1/25/2010 01:55:58 PM,1/19/2010,0,14213,Live at WFMU on Transpacific Sound Paradise 1/7/10,10,Radio Program,Cuban Cowboys
5339,1/25/2010 03:03:38 PM,NA,3,4712,1989,9,Album,Prepare To Meet Thy Broom!
5340,1/25/2010 03:07:34 PM,1/16/2010,1,1031,Live at WFMU on The Brother Lucy Show 1/18/10,4,Live Performance,Joe Morris/Nate Wooley
5343,1/25/2010 03:40:35 PM,12/25/2006,3,9621,Moducué,10,Album,Gepel
5344,1/25/2010 04:14:14 PM,NA,1,2165,"ISSUE Project Room, 1/8/2010",5,Live Performance,Peg Simone
5345,1/25/2010 04:14:20 PM,NA,0,169,live at permanent records,1,Album,Piss Piss Piss Moan Moan Moan
5346,1/25/2010 05:07:34 PM,NA,0,141,Live at Enemy,2,Album,Piss Piss Piss Moan Moan Moan
5347,1/25/2010 05:34:09 PM,NA,12,595875,Free Beats Sel. 3,15,Album,Black Ant
5348,1/25/2010 07:15:53 PM,1/30/2010,3,110558,Smersh Library Sampler,15,Album,Smersh
5349,1/25/2010 09:08:18 PM,NA,0,298,COURTIS/MOORE,2,Single Tracks,Courtis/Moore
5350,1/26/2010 05:39:11 AM,10-02-2007,2,41951,Hifi Power Break Pop,10,Album,DRONE
5351,1/26/2010 04:04:42 PM,1/26/2010,1,2968,Boom To Bloom,11,Album,ETHX
5352,1/27/2010 10:46:13 AM,1/26/2010,0,540,Watch The Stars,5,Album,Kingstux
5353,1/27/2010 11:44:58 AM,NA,0,1738,Live at WFMU's Cherry Blossom Clinic 1/23/2010,8,Radio Program,The Dutchess And The Duke
5354,1/27/2010 04:57:29 PM,NA,1,7195,Live on WFMU's Transpacific Sound Paradise 1/9/2010,3,Radio Program,Namgar
5356,1/27/2010 06:31:20 PM,NA,0,140,The Lonely H - Live @ KEXP 11/21/2009,1,Live Performance,The Lonely H
5357,1/27/2010 06:34:17 PM,NA,0,316,SQUIRT - Live @ KEXP 11/21/2009,1,Live Performance,SQUIRT
5358,1/27/2010 06:35:37 PM,NA,0,1318,Surfer Blood - Live @ KEXP 12/1/2009,1,Live Performance,Surfer Blood
5359,1/27/2010 06:38:24 PM,NA,0,95,Rain Machine - Live @ KEXP 11/12/2009,1,Live Performance,Rain Machine
536,11/26/2008 03:26:07 AM,01-08-2009,1,1019,1st CD-R,1,Album,Grouper
5360,1/27/2010 06:40:21 PM,NA,0,3754,Califone - Live @ KEXP 12/3/2009,1,Live Performance,Califone
5361,1/27/2010 06:41:47 PM,NA,0,1110,Countdown To Armageddon - Live @ KEXP 11/14/2009,1,Live Performance,Countdown To Armageddon
5362,1/27/2010 06:43:24 PM,NA,0,1314,The Hidden Cameras - Live @ KEXP 11/23/2009,1,Live Performance,The Hidden Cameras
5363,1/27/2010 06:45:01 PM,NA,0,214,D. Black - Live @ KEXP 11/13/2009,1,Live Performance,D. Black
5364,1/27/2010 06:46:15 PM,NA,0,2198,Girls - Live @ KEXP 11/17/2009,1,Live Performance,Girls
5365,1/27/2010 06:47:34 PM,NA,0,955,Pablo - Live @ KEXP 11/24/2009,1,Live Performance,Pablo
5366,1/27/2010 06:49:20 PM,NA,0,938,Dark Time Sunshine - Live @ KEXP 11/15/2009,1,Live Performance,Dark Time Sunshine
5367,1/27/2010 06:50:48 PM,NA,0,1258,Frank Fairfield - Live @ KEXP 11/18/2009,1,Live Performance,Frank Fairfield
5368,1/27/2010 06:56:15 PM,NA,1,2117,Mumiy Troll - Live @ KEXP 11/24/2009,1,Live Performance,Mumiy Troll
5369,1/27/2010 07:02:38 PM,NA,0,3633,Forro In The Dark - Live @ KEXP 11/22/2009,1,Live Performance,Forro In The Dark
537,11/26/2008 03:26:11 AM,01-01-2004,0,1778,Paradise Now,1,Album,Hall Of Fame
5370,1/27/2010 07:10:52 PM,NA,0,219,Slender Means - Live @ KEXP 11/11/2009,1,Live Performance,Slender Means
5371,1/27/2010 07:15:02 PM,NA,0,366,X-Ray Press - Live @ KEXP 11/14/2009,1,Live Performance,X-Ray Press
5372,1/27/2010 08:01:11 PM,NA,0,1286,Blind Pilot - Live @ KEXP 12/2/2009,1,Live Performance,Blind Pilot
5373,1/27/2010 08:03:13 PM,NA,0,383,Live @ KEXP 11/19/2009,1,Live Performance,Anti-Pop Consortium
5374,1/27/2010 08:04:37 PM,NA,1,2036,The Lonely Forest - Live @ KEXP 11/23/2009,2,Live Performance,The Lonely Forest
5375,1/27/2010 08:08:27 PM,NA,1,1330,Pufferfish - Live @ KEXP 11/21/2009,1,Live Performance,Pufferfish
5376,1/27/2010 08:12:28 PM,NA,0,1125,Jeremy Burk - Live @ KEXP 11/14/2009,1,Live Performance,Jeremy Burk
5377,1/28/2010 08:20:21 AM,NA,2,7981,Windpipe Moods,17,Album,Various Artists [Chinstrap Music]
5378,1/28/2010 12:32:05 PM,NA,0,819,Live at WFMU on Beastin' the Airwaves with Keili 4/5/2009,1,Radio Program,Representing NYC
5379,1/28/2010 05:45:01 PM,11-01-2009,2,21365,Antique Phonograph Music Program 11/03/2009,24,Radio Program,Antique Phonograph Music Program [Various Artists]
538,11/26/2008 03:26:14 AM,01-08-2009,0,365,Festival of Ghosts,1,Album,Death Sentence: Panda!
5381,1/28/2010 10:52:34 PM,NA,0,10671,Live Loco,2,Album,Vonn Krapp Family
5382,1/28/2010 10:52:33 PM,NA,0,1609,Live at Death By Audio (01/09/10),8,Album,Tusk Lord
5383,1/29/2010 01:47:07 AM,04-01-2010,0,330,The Doctor Is In... Over His Head,1,Album,Crab Smasher
5385,1/29/2010 11:44:27 AM,NA,1,1718,Live at ISSUE 6/29/2009,1,Live Performance,Tony Conrad
5387,1/29/2010 12:15:47 PM,09-01-2009,0,7248,Taco Enema,19,Album,The Riffingtons + EAT!
5388,1/29/2010 02:49:39 PM,3/29/2007,0,12554,Three Inches of PAIN!,6,Album,The Riffingtons
5389,1/29/2010 03:12:57 PM,01-01-2007,0,2437,I Shall Over-Cum!,6,Album,The Riffingtons
539,11/26/2008 03:26:16 AM,1/13/2009,0,1107,peaofthesea,1,Album,luc
5390,1/29/2010 03:15:36 PM,NA,2,9384,Live on WFMU's Airborne Event with Dan Bodah 1/17/2010,10,Live Performance,Jozef van Wissem
5391,1/29/2010 10:38:40 PM,NA,0,2393,Forever!,7,Album,Crab Smasher
5392,1/31/2010 03:56:42 AM,1/31/2010,4,10551,Untitled,9,Album,This Co.
5394,02-01-2010 11:11,NA,0,3070,"Share The Germs, Halve The Germs",6,Album,Crab Smasher
5395,02-01-2010 11:23,NA,6,4895,Live at ISSUE Project Room,1,Album,The Necks
5396,02-01-2010 11:33,10/23/2008,0,556,The Picky Eater,1,Album,Crab Smasher
5398,02-01-2010 16:58,NA,0,1618,Flood Music,1,Album,New Mexicoe
540,11/26/2008 03:26:19 AM,1/13/2009,2,55594,hawks and sparrows,18,Album,Lucky Dragons
5401,02-01-2010 22:00,NA,0,537,No Regrets 7,2,Album,Attic Ted
5402,02-02-2010 08:04,NA,5,2845,While Sleeping,4,Album,Balún
5403,02-02-2010 14:07,NA,0,1966,Live at WFMU on Talk's Cheap 2/2/2010,6,Radio Program,Sore Eros
5404,02-02-2010 16:41,04-09-2009,0,749,Gash Bulb,2,Album,Extra Sexes
5405,02-02-2010 16:52,NA,3,3707,"Live at the Golden Festival, Jan 16 2010",10,Live Performance,Ardei Iute (Moldavian string band)
5406,02-02-2010 17:41,NA,0,4716,"Live at the Golden Festival, Jan 16 2010",18,Live Performance,The Rosen Sisters
5407,02-02-2010 18:52,NA,1,5601,Live at the 2010 Golden Festival,18,Live Performance,Yale Women's Slavic Chorus
5408,02-03-2010 12:50,NA,1,4517,Cryptozoology,3,Album,Andrew Christopher Smith
5409,02-03-2010 14:55,NA,1,2653,Psychotronic EP,1,Album,Eloi Brunelle
5410,02-03-2010 15:22,NA,0,2063,"Live at the Golden Festival, Jan 16 2010 (Kadife)",6,Live Performance,Kadife
5411,02-03-2010 16:35,NA,3,13726,"Live at WFMU Fest, Oct 1 2009",14,Live Performance,Faust
5412,02-03-2010 17:59,NA,1,1437,LMM 2.12 - The Biologic Imperative,3,Album,Learning Music
5413,02-03-2010 18:00,NA,1,2979,"Live from the Golden Festival, Jan 16 2010",6,Live Performance,Druzina
5414,02-03-2010 18:07,NA,1,10495,"GY Golden Festival, Jan 16 2010",5,Live Performance,Gipsyork
5415,02-03-2010 19:21,NA,0,3108,Mitsommerkollektion,1,Album,Granlab
5417,02-03-2010 20:51,NA,0,3141,Fresh Off The Chip,2,Album,David Sugar
5418,02-03-2010 21:01,NA,0,4177,Find Out What You've Been Missing,1,Album,Glenny 417
5419,02-03-2010 21:06,NA,1,2155,"Under These Stars, We'll Sleep Again",1,Album,iambic2
542,11/26/2008 03:26:54 AM,01-08-2009,0,592,"R'out 4,002",1,Album,Death Sentence: Panda!
5421,02-04-2010 07:19,1/31/2010,1,2380,no. 13,6,Album,Ofir Klemperer
5422,02-04-2010 08:03,02-01-2010,3,32299,Root Of Sorrow,7,Album,Aoiroooasamusi
5423,02-04-2010 16:48,02-04-2010,0,1179,Live on WFMU's Cherry Blossom Clinic,8,Album,Nouvellas
5424,02-04-2010 17:39,1/24/2010,1,4845,Live at WFMU on Three Chord Monte 1/26/2010,8,Radio Program,The Dark Brothers
5425,02-04-2010 20:40,NA,0,5040,Marshall Scott Warner - Live @ KEXP 12/4/2009,1,Live Performance,Marshall Scott Warner
5426,02-04-2010 20:51,02-02-2010,2,14879,Songs About Something XE,28,Album,Just Plain Ant
5427,02-04-2010 20:52,NA,0,970,Bang Bang Eche - Live @ KEXP 11/16/2009,1,Live Performance,Bang Bang Eche
5428,02-04-2010 20:54,NA,0,297,Prison - Live @ KEXP 11/28/2009,1,Live Performance,Prison
5429,02-04-2010 20:57,NA,0,406,Candidt - Live @ KEXP 12/6/2009,1,Live Performance,Candidt
5430,02-04-2010 20:59,NA,0,2232,Andrew Oliver Kora Band - Live @ KEXP 11/30/2009,1,Live Performance,Andrew Oliver Kora Band
5431,02-04-2010 21:02,NA,0,3831,We All Have Hooks For Hands - Live @ KEXP 12/8/2009,1,Live Performance,We All Have Hooks For Hands
5432,02-04-2010 21:04,NA,0,978,Tristeza - Live @ KEXP 12/4/2009,1,Live Performance,Tristeza
5433,02-04-2010 21:07,NA,0,347,U.S.E. - Live @ KEXP 12/2/2009,1,Live Performance,U.S.E.
5434,02-04-2010 21:09,NA,0,896,Stripmall Architecture - Live @ KEXP 12/9/2009,1,Live Performance,Stripmall Architecture
5435,02-04-2010 21:11,NA,0,7008,Macklemore - Live @ KEXP 11/28/2009,1,Live Performance,Macklemore
5436,02-05-2010 13:14,3/25/2007,0,11423,Chopin Preludes 4 & 9,4,Album,Paul Cantrell
5437,02-05-2010 15:10,02-04-2010,0,12404,"Victor 78rpm Album M-399. (013663 - 013670). Recorded July 6-7, 1933.",4,Album,Alfred Cortot
5442,02-05-2010 16:56,01-09-2010,1,6344,Live on Irene Trudel's show on WFMU 1/11/10,2,Radio Program,Quartet San Francisco
5443,02-05-2010 17:56,12/31/2008,0,3372,Japanische Techno Szene,2,Album,Allergie gegen die langweilige
5444,02-05-2010 18:29,9/15/2008,0,830,Red Capital,3,Album,Red Unit
5446,02-05-2010 20:56,NA,0,2565,she ate all the pancake EP,1,Album,Robintone
5447,02-05-2010 21:05,NA,0,3000,Wortsport,1,Album,Elektronova
5448,02-07-2010 17:18,01-01-2008,0,382,( (( PHONATION )) ),1,Album,Bora Yoon
5449,02-07-2010 17:41,NA,0,610,Journal of Popular Noise (Issue 11),1,Album,Bora Yoon
545,12-02-2008 12:38,10/26/2000,0,1521,Äss Live at WFMU on the Cherry Blossom Clinic 10/26/2000,1,Radio Program,Äss
5452,02-07-2010 19:53,01-01-2005,0,433,Plavnya,1,Album,Zavoloka
5453,02-07-2010 19:59,NA,0,314,Viter,2,Album,Zavoloka
5454,02-07-2010 20:09,02-07-2010,0,153,live at Matchless 5/4/09,4,Live Performance,Winter's Womb
5455,02-08-2010 12:54,02-08-2010,0,257,Live at WFMU on the Brother Lucy Show 2/8/10,2,Radio Program,Adachi Tomomi/Alessandro Bossetti
5456,02-08-2010 13:04,5/25/2009,0,1317,Tsotsitaal,14,Album,Ten and Tracer
546,12-02-2008 13:54,01-07-2009,0,1266,Bolmongani,4,Album,Bolmongani
5460,02-08-2010 14:06,02-05-2010,0,520,Makyo,6,Album,Ten and Tracer
5461,02-08-2010 15:45,NA,2,3472,Live at WFMU on Brian Turner's show 2/10/2009,1,Live Performance,The Necks
5463,02-08-2010 16:39,NA,1,18014,Summer Tour,23,Album,Sawako
5466,02-08-2010 17:17,NA,1,10564,Summer Tour Remix v1 [V/A],14,Album,Sawako
5467,02-08-2010 17:18,02-06-2010,0,2602,Live at WFMU on The Cherry Blossom Clinic 2/6/10,6,Radio Program,Dennis Diken with Bell Sound
5469,02-08-2010 17:46,NA,0,15468,Phuj Phactory: Choice Slabs of Phuj from Ergo Phizmiz on WFMU,47,Album,Ergo Phizmiz
5471,02-08-2010 18:31,NA,0,17364,Summer Tour Remix v2 [V/A],8,Album,Sawako
5472,02-08-2010 23:40,NA,2,2690,101,9,Album,Chromix
5473,02-08-2010 23:55,NA,2,6686,Drop the Beat Not the Game,7,Album,Chromix
5475,02-09-2010 00:08,NA,1,4994,Basement to Basement,10,Album,Chromix
5476,02-09-2010 13:57,NA,1,11954,"Live at the Golden Festival Jan 16, 2010",6,Live Performance,Romashka
5479,02-09-2010 16:03,2/18/2009,3,19223,Bag of Nothingness,0,Album,Various Artists [Error-Broadcast]
5480,02-09-2010 17:45,NA,2,9216,Cassedits,0,Album,Golden Hits
5481,02-09-2010 17:53,NA,0,1254,Decade Bridge,0,Album,Golden Hits
5482,02-09-2010 17:55,NA,0,1780,OTRA,0,Album,Golden Hits
5483,02-09-2010 18:44,7/16/2008,0,2010,Welcome Aboard,1,Album,Tom Caruana
5485,02-09-2010 19:06,NA,0,1757,Canciones del Futuro,1,Album,Ghosts and Strings
5488,02-09-2010 19:20,NA,0,2566,The X Inside,1,Album,Ketsa
5489,02-09-2010 19:28,NA,0,3951,The Insomnia EP,1,Album,Hoax
5492,02-09-2010 19:43,NA,1,4764,Tatooine EP,1,Album,the menu
5493,02-09-2010 19:50,03-11-2007,3,20342,the golden years,17,Album,Bombay Laughing Club
5495,02-10-2010 06:46,02-09-2010,5,16412,Dead Bees label sampler #9,25,Album,Dead Bees
5496,02-10-2010 12:49,NA,6,31106,Live at WFMU on The Long Rally 2/2/10,3,Album,James Blackshaw
5497,02-10-2010 14:14,12/29/2009,0,45183,Antique Phonograph Music Program 12/29/2009,29,Album,Antique Phonograph Music Program [Various Artists]
5502,02-10-2010 16:28,10/13/2009,1,7731,Psychic Chasms,1,Album,Neon Indian
5503,02-10-2010 16:38,01-05-2010,7,48651,Antique Phonograph Music Program 01/05/2010,13,Radio Program,Antique Phonograph Music Program [Various Artists]
5504,02-10-2010 17:27,NA,0,1336,The Keeper - Live @ KEXP 12/12/2009,1,Live Performance,The Keeper
5505,02-10-2010 17:31,NA,0,1018,Gregory Alan Isakov - Live @ KEXP 12/10/2009,1,Live Performance,Gregory Alan Isakov
5506,02-10-2010 17:34,NA,0,498,Grieves & Budo - Live @ KEXP 12/20/2009,1,Live Performance,Grieves & Budo
5507,02-10-2010 17:40,NA,1,572,The Rural Alberta Advantage - Live @ KEXP 12/19/2009,1,Live Performance,The Rural Alberta Advantage
5508,02-10-2010 17:50,NA,0,1459,Karl Blau - Live @ KEXP 12/16/2009,1,Live Performance,Karl Blau
5509,02-10-2010 17:53,NA,0,904,David Kirton - Live @ KEXP 12/11/2009,1,Live Performance,David Kirton
5510,02-10-2010 17:54,NA,0,487,Michael Vermillion - Live @ KEXP 12/19/2009,1,Live Performance,Michael Vermillion
5511,02-10-2010 17:57,NA,0,5478,Shane Tutmarc - Live @ KEXP 12/10/2009,1,Live Performance,Shane Tutmarc
5512,02-10-2010 17:59,NA,2,8518,Chuck Prophet - Live @ KEXP 12/10/2009,1,Live Performance,Chuck Prophet
5513,02-10-2010 18:02,NA,0,906,Eastern Grip - Live @ KEXP 12/12/2009,1,Live Performance,Eastern Grip
5514,02-10-2010 18:08,02-08-2010,0,661,Live at WFMU on Irene Trudel's show 2/8/10,4,Radio Program,Vitamin-D
5515,02-10-2010 19:45,NA,2,8999,Another delayed action snowball,10,Album,Arnaud Roy
5516,02-10-2010 20:48,02-04-2010,0,1305,"Live on WVKR - Vassar College - December 15, 2009",4,Radio Program,Tonstartssbandht
5517,02-11-2010 10:15,1/17/2010,1,3637,Twilight,5,Album,A Foggy Realm
5518,02-11-2010 18:50,NA,1,2165,Live from the 2010 Golden Festival,6,Live Performance,Zlatne Uste Balkan Brass Band
5519,02-11-2010 18:51,NA,1,9820,Live from the 2010 Golden Festival,7,Live Performance,Scott Wilson & Efendi
552,12-04-2008 09:26,7/21/1996,0,1968,Live at WFMU on Stork's Show on 7/21/1996,8,Radio Program,Emma Peel
5520,02-11-2010 18:55,NA,0,4039,Live Golden Festival 2010,9,Album,Loretta Kelley
5521,02-12-2010 04:46,02-11-2010,1,1469,3-song EP,3,Album,Shroud Eater
5522,02-12-2010 05:09,NA,0,772,Le Devenir-Animal,8,Album,Harps of Fuschia Kalmia & Delphine Dora
5523,02-12-2010 05:18,NA,0,547,Pantomima Terrestre,3,Album,Harps of Fuschia Kalmia & Delphine Dora
5524,02-12-2010 09:44,11-10-2009,0,20545,Les 120 Minuetes de...,11,Album,Won James Won
5527,02-12-2010 13:47,01-01-1985,1,9711,"Raped By 4 Valentines Day: Compilation With Controlled Bleeding, F/i, 37 Pink",22,Album,Various Artists [Zeromoon]
5528,2/13/2010 06:07:51 AM,8/16/2009,1,23093,"These Stars Are Not Yet In Sight, When The North Passes By",12,Album,Hard TON
5531,2/14/2010 01:24:14 PM,6/21/2009,0,4038,#40 Another Collection,24,Album,We're Late For Class
5532,2/14/2010 06:05:25 PM,01-06-2008,0,841,#20 A Collection,10,Album,We're Late For Class
5534,2/15/2010 03:17:25 PM,NA,0,466,Hedgehogs and Honeybeads,5,Album,"Martha Moopette, Heather McCallum & Rosalind Noctor"
5535,2/15/2010 09:04:51 PM,09-01-2004,2,24857,iHyper,31,Album,Backtrack
5538,2/16/2010 12:09:13 AM,02-11-2010,3,5689,"Forward Music at Bar Passeport, Montréal",3,Single Tracks,minusbaby
5540,2/16/2010 07:09:25 AM,2/16/2010,0,7360,Mirage,9,Album,Stefano Roncarolo & Sandro Marinoni
5541,2/16/2010 09:05:32 AM,1/28/2005,2,4414,Curiosities Of Popular Customs,9,Album,Vialka
5542,2/16/2010 09:07:53 AM,4/14/2004,1,2867,A Happy Mess - DO or DIY Premium 2004 - WFMU,10,Radio Program,DO or DIY with People Like Us on WFMU
5543,2/16/2010 09:12:18 AM,6/28/2007,1,2312,Plus Vite Que La Musique,9,Album,Vialka
5546,2/16/2010 09:28:04 AM,NA,0,1743,DO or DIY Wet Sounds,10,Radio Program,DO or DIY with People Like Us on WFMU
5547,2/16/2010 09:45:53 AM,9/21/2005,0,62,DO or DIY with People Like Us free download 2005,1,Radio Program,DO or DIY with People Like Us on WFMU
5548,2/16/2010 09:47:18 AM,NA,0,571,DO or DIY - Awful Fun,24,Radio Program,DO or DIY with People Like Us on WFMU
5549,2/16/2010 10:06:10 AM,9/22/2010,0,1494,A Special Free Download 2008 part 1,9,Radio Program,DO or DIY with People Like Us on WFMU
5550,2/16/2010 10:07:06 AM,9/28/2005,0,1657,A Special Free Download 2008 part 2,7,Radio Program,DO or DIY with People Like Us on WFMU
5552,2/16/2010 10:38:56 AM,11/16/2000,5,7210,A Fistful of Knuckles,21,Album,People Like Us
5553,2/16/2010 10:39:53 AM,01-10-2003,3,4986,John Peel Session 2003,15,Radio Program,People Like Us
5554,2/16/2010 10:41:37 AM,NA,2,7619,Thermos Explorer (2000),23,Album,People Like Us
5555,2/16/2010 10:42:37 AM,NA,0,1546,Stifled Love (2002),7,Album,People Like Us
5556,2/16/2010 10:44:26 AM,8/23/2000,1,2597,Lassie House / Jumble Massive,10,Album,People Like Us
5557,2/16/2010 11:05:11 AM,02-09-1994,1,581,Guide To Broadcasting (1994),2,Album,People Like Us
5558,2/16/2010 11:07:09 AM,NA,2,6126,Recyclopaedia Britannica (2002),30,Album,People Like Us
5559,2/16/2010 11:26:00 AM,9/17/2003,1,388,When I Was Young / Downtown Once More,2,Album,People Like Us
556,12-04-2008 09:24,9/28/1997,1,248,Live at Loren's home studio on Stork's Show on 9/28/1997,1,Live Performance,Loren MazzaCane Connors
5560,2/16/2010 11:27:17 AM,5/14/2003,1,2374,Wide Open Spaces (2003),13,Live Performance,"People Like Us, Matmos and Wobbly"
5561,2/16/2010 11:29:21 AM,7/18/2001,2,996,Home-Roam-Play/Work-All-Day (2001),2,Album,People Like Us & Matmos
5562,2/16/2010 11:31:02 AM,2/17/2000,1,1184,SwingLargo/Going Out Of My Town (2000),2,Album,People Like Us
5563,2/16/2010 12:08:25 PM,02-10-2010,2,16885,"2010, A Bass Oddity (Trinity All Stars) [LCL20]",11,Album,Ras Amerlock
5564,2/16/2010 12:24:41 PM,2/13/2002,1,4137,PLU & Friends (2002),23,Album,People Like Us
5566,2/16/2010 08:44:22 PM,02-11-2010,5,12781,Visions of a Psychedelic Ankara,7,Album,Hayvanlar Alemi
5567,2/17/2010 04:43:02 AM,NA,3,26590,Bohemian Suburb Rhapsody,9,Album,New Waver
5568,2/17/2010 05:23:13 AM,NA,0,159,For a Better Way,1,Album,The Warm Feelings
5569,2/17/2010 06:22:06 AM,NA,1,1759,Greatest Hits Volume 1: If You Can't Help It,13,Album,Oblivian Substanshall
5570,2/17/2010 07:07:45 AM,NA,0,145,Greatest Hits Volume III: Let's Talk Art,1,Album,Oblivian Substanshall
5571,2/17/2010 10:26:54 AM,06-01-2009,0,8978,Love Not Money [LCL16],3,Album,Volfoniq
5572,2/17/2010 10:47:15 AM,03-05-2009,0,14870,Berceuses du monde pour petit Ange [LCL12],12,Album,Volfoniq
5573,2/17/2010 11:36:55 AM,NA,0,7735,3 [LCL15],5,Album,Volfoniq
5574,2/17/2010 12:55:44 PM,2/17/2010,4,962,Super Eurobit and The Seventh Enochian Key: Live at Blip Festival 2009,2,Live Performance,Rainbowdragoneyes
5576,2/17/2010 03:13:43 PM,NA,1,154,TRRRack,1,Album,Alexander Kibanov + Alexei Borisov + Alexei Bortnichuk + Cisfinitum + Hutopia
5577,2/17/2010 03:37:25 PM,05-01-2003,1,451,Kulissen Abriss,6,Album,Rinus Van Alebeek
5578,2/17/2010 03:51:37 PM,1/22/2009,1,340,all-violet,2,Album,Scott Allison & Jeff Surak
5579,2/17/2010 04:11:31 PM,NA,0,3407,"Karen Gomyo: Music from the Isabella Stewart Gardner Museum, Boston",1,Live Performance,Karen Gomyo
5580,2/17/2010 04:13:14 PM,01-01-2004,3,1135,I,4,Album,Zavoloka
5581,2/17/2010 04:38:34 PM,NA,1,2660,An Apology is Necessary,22,Album,Kapotte Muziek
5583,2/17/2010 05:09:23 PM,NA,1,998,Let the Sunshine In,4,Album,Violet
5584,2/17/2010 05:37:52 PM,01-01-2010,1,1242,Hollow to Holy,1,Album,Burro Music
5585,2/17/2010 06:04:21 PM,01-01-2006,0,424,Cemetary Trails,1,Album,The Goodnight Loving
5586,2/17/2010 06:12:20 PM,01-01-2007,0,332,Crooked Lake,2,Album,The Goodnight Loving
5587,2/17/2010 06:19:42 PM,01-01-2008,0,622,The Goodnight Loving,5,Album,The Goodnight Loving
5588,2/17/2010 10:44:38 PM,NA,1,311,Live @ ISSUE (1/17/10),2,Album,Shannon Fields
5590,2/18/2010 04:18:54 AM,02-01-2008,0,2416,Cosmiq Ryoku [LCL09],3,Album,Volfoniq
5591,2/18/2010 04:38:48 AM,NA,0,3292,Cosmiq Ryoku 2 [LCL14],3,Album,Voloniq
5592,2/18/2010 06:08:40 AM,11-07-2008,0,9695,Dub'in Taiwan [LCL11],3,Album,Volfoniq
5593,2/18/2010 08:50:25 AM,NA,0,7309,3,52,Album,Spill Compilations
5596,2/18/2010 10:16:29 AM,2/18/2010,1,3208,La Differanza,9,Album,S.A.D.O. (Società Anonima Decostruzionismi Organici)
5597,2/18/2010 10:28:47 AM,4/16/2009,2,4478,Vitrola Adubada [LCL13],10,Album,Buguinha Dub
5598,2/18/2010 10:50:18 AM,NA,0,739,Greatest Hits Volume 2: Tengemort & Other Absurdities,9,Album,Oblivian Substanshall
5599,2/18/2010 11:00:54 AM,11/29/2006,0,2999,Haunted hypnotiq (Dr Dub meets Volfoniq) [LCL02],5,Album,Dr Dub
5600,2/18/2010 12:48:43 PM,NA,1,469,stYe,10,Album,V.
5601,2/18/2010 01:16:27 PM,01-01-2003,3,26878,Zeromoon Sampler III: An Explanation of Difficult Music,10,Album,Zeromoon
5602,2/18/2010 01:36:26 PM,NA,1,2756,That Was Really Great,15,Album,New Carrollton
5603,2/18/2010 01:47:32 PM,NA,0,275,Live @ ISSUE (1/17/10),1,Album,Laura Ortman
5604,2/18/2010 02:03:58 PM,NA,2,2108,Six Girls In Search of Heaven,10,Album,-1348-
5605,2/18/2010 03:18:50 PM,NA,0,2038,"Alexander Ghindin: Music from the Isabella Stewart Gardner Museum, Boston",1,Album,Alexander Ghindin
5606,2/18/2010 03:26:24 PM,NA,0,1755,Joseph Arthur - Live @ KEXP 1/15/2010,1,Live Performance,Joseph Arthur
5607,2/18/2010 03:54:49 PM,NA,1,5000,"Colin Carr: Music from the Isabella Stewart Gardner Museum, Boston",1,Album,Colin Carr
